Date,asi,his,nky,sti,sensex
15-05-2009,4075.65,2019.66,136.57,1540.1,224.85
16-05-2009,3955.57,1994.27,141.07,1539.52,223.01
17-05-2009,3961.92,2002.47,141.65,1546.77,222.4
18-05-2009,3935.97,2000.8,143.67,1541.34,220.43
19-05-2009,3892.94,2001.04,140.71,1541.21,225.57
22-05-2009,3833.35,2030.91,143.46,1539.66,228.05
23-05-2009,3749.45,2029.38,143.95,1543.65,226.95
24-05-2009,3758,2023.04,144.08,1554.46,228.75
25-05-2009,3754.74,1988.96,141.56,1560.26,229.84
26-05-2009,3742.09,2004.03,136.42,1581.93,228.08
29-05-2009,3802.15,1999.8,133.08,1580.14,228.7
30-05-2009,3845.52,1980.42,136.17,1593.66,228.29
31-05-2009,3867.99,1985.86,136.03,1596.03,224.46
01-06-2009,3741.66,1988.24,133.94,1587.58,227.18
02-06-2009,3756.51,1973.11,136.6,1594.23,228.96
05-06-2009,3790.38,1986.95,135.32,1601.71,229
06-06-2009,3825.3,1987.12,136.65,1611.96,230.49
07-06-2009,3705.83,1990.96,140.38,1629.89,229.54
08-06-2009,3701.99,1994.11,140.77,1652.03,231.08
09-06-2009,3622.77,2010.01,142.49,1636.63,233.62
13-06-2009,3693.62,2013.46,139.66,1635.74,238.12
14-06-2009,3553,2014.52,141.12,1658.19,239.47
15-06-2009,3555.88,2037.96,139.89,1639.5,238.97
16-06-2009,3567.63,2043.52,140.78,1649.33,242.21
19-06-2009,3640.46,2055.85,141.55,1634.44,241.81
20-06-2009,3588.63,2051.75,137.15,1563.39,236.24
21-06-2009,3565.61,2038.89,138.45,1557.56,237.69
22-06-2009,3603.71,2047.31,138.35,1583.71,241.94
23-06-2009,3641.12,2036.79,134.89,1554.43,242.7
26-06-2009,3606.67,2037.82,137.59,1538.6,242.82
27-06-2009,3604.5,2010.35,135.09,1492.63,244.85
28-06-2009,3636.2,1996.22,135.95,1508.48,244.31
29-06-2009,3577.83,1998.42,132.84,1499.65,246.42
30-06-2009,3628.19,1989.75,130.58,1487.07,245.42
03-07-2009,3736.74,2003.08,133.8,1513.83,243.61
04-07-2009,3752.58,2000.43,133.16,1513.6,243.36
05-07-2009,3766.68,2026.08,137.43,1522.89,245.22
06-07-2009,3742.71,2027.51,137.68,1482.78,248.03
07-07-2009,3786.23,2036.95,139.4,1475.43,248.29
10-07-2009,3830.02,2053.17,139.93,1500.82,250.17
11-07-2009,3814.93,2052.01,137.52,1492.77,252.95
12-07-2009,3812.17,2015.8,137.03,1477.61,252.79
13-07-2009,3832.27,2032.58,134.48,1456.11,259.28
14-07-2009,3811.24,2025.53,135.19,1412.15,260.28
17-07-2009,3723.67,2038.31,133.53,1439.73,262.71
18-07-2009,3695.2,2043.53,132.66,1438.48,259.34
19-07-2009,3655.46,2028.96,135.64,1409.35,260.12
20-07-2009,3655.61,2046.53,135.36,1407.76,251.29
21-07-2009,3732.01,2036.76,137.35,1422.73,248.86
24-07-2009,3711.58,2069.99,138.27,1464.92,255.67
25-07-2009,3698.6,2074.99,139.03,1456.36,261.63
26-07-2009,3736.29,2115.19,137.65,1436.91,263.75
27-07-2009,3731.25,2123.83,140.93,1442.23,266.86
28-07-2009,3797.57,2129.95,142.87,1455.54,266.48
31-07-2009,3780.91,2123.42,141.26,1442.81,265.25
01-08-2009,3797.63,2102.31,140.12,1456.88,258.85
02-08-2009,3791.71,2117.91,140.97,1455.2,264.95
03-08-2009,3749.13,2145.23,142.77,1448.11,262.85
04-08-2009,3779.77,2170.49,142.36,1473.76,264.08
07-08-2009,3772.41,2185.04,143.78,1514.6,272.56
08-08-2009,3766.73,2181.03,145.17,1514.53,274.67
09-08-2009,3795.71,2154.68,145.19,1527.07,275.31
10-08-2009,3777.63,2138.05,147.07,1504.41,275.64
11-08-2009,3776.31,2149.92,147.17,1522.19,277.99
14-08-2009,3768.17,2159,146.74,1528.18,278.58
15-08-2009,3752.35,2148.96,148.57,1522.65,280.65
16-08-2009,3748.66,2175.29,148.49,1504.92,275.82
17-08-2009,3789.83,2196.12,147.15,1501.49,273.61
18-08-2009,3824.11,2194.67,147.11,1486.58,260.13
21-08-2009,3803.33,2232.11,144.89,1460.26,260.88
22-08-2009,3837.06,2210.18,145.15,1428.16,270.46
23-08-2009,3842.98,2203.44,145.27,1439.56,250.61
24-08-2009,3850.61,2210.94,144.35,1448.05,240.07
25-08-2009,3784.78,2179.82,146.46,1478.4,230.07
28-08-2009,3777.31,2127.49,147.77,1477.28,237.71
29-08-2009,3791.19,2114.37,147.32,1475.57,231.11
30-08-2009,3826.92,2142.75,148.76,1493.31,232.41
31-08-2009,3842.59,2097.74,147.71,1497.92,235.57
01-09-2009,3872.84,2103.67,147.63,1523.74,235.43
04-09-2009,3881.99,2038.34,148.73,1512.18,233
05-09-2009,3926.56,2045.59,150.19,1521.08,224.25
06-09-2009,3942.65,2040.03,148.55,1521.41,217.28
07-09-2009,3887.24,2023.63,149.64,1524.2,227.69
08-09-2009,3854.56,2049.39,151.05,1528.6,223.15
11-09-2009,3816.64,2058.14,154.87,1541.82,216.79
12-09-2009,3752.62,2044.12,154.53,1540.26,212.26
13-09-2009,3711.01,2016.64,153.43,1543.05,202.16
14-09-2009,3747.39,2051.03,152.93,1533.23,213.46
15-09-2009,3794.38,2064.27,150.45,1527,206.38
18-09-2009,3751.9,2058.42,149.26,1524.92,196.85
19-09-2009,3793.15,2037.74,146.83,1520.79,194.19
20-09-2009,3769.3,1990.4,147.71,1532.24,207.57
21-09-2009,3739.24,2013.85,145.27,1544.51,215.63
22-09-2009,3752.78,2012.58,144.57,1551.35,217.7
25-09-2009,3723.18,1962.62,141.85,1544.51,213.75
26-09-2009,3725.08,1964.38,140.13,1550.19,218.43
27-09-2009,3731.75,1988.6,141.11,1545.45,222.7
28-09-2009,3790.74,2040.47,140.16,1526.69,225.53
29-09-2009,3799.52,2030.4,141.65,1531.62,216.47
02-10-2009,3816.85,2009.81,141.32,1517.64,218.96
03-10-2009,3848.89,2016.19,141.61,1536.96,218.36
04-10-2009,3827.11,2037.82,137.65,1548.82,219.49
05-10-2009,3793.99,2034.96,137.77,1558.44,230.44
06-10-2009,3856.78,2034.66,141.52,1564.8,232.15
09-10-2009,3845.41,2031.17,140.41,1584.48,231.72
10-10-2009,3844.66,2026.6,135.88,1585.81,237
11-10-2009,3880.11,2042.49,133.15,1587.47,233.3
12-10-2009,3903.55,2094.45,128.16,1574.25,228.99
13-10-2009,3920.54,2101.95,129.46,1573.2,231.54
16-10-2009,3944.63,2107.42,129.87,1554.13,229.87
17-10-2009,3978.41,2093,123.47,1551.3,236.38
18-10-2009,3958.21,2115.69,124.51,1568.5,234.37
19-10-2009,3984.29,2118.78,125.75,1570.72,230.29
20-10-2009,3987.36,2136.45,129.23,1567.15,220.15
23-10-2009,4022.33,2121.33,128.87,1582.14,218.94
24-10-2009,4018.08,2124.66,127.54,1564.8,212.94
25-10-2009,4010.72,2096.79,127.62,1566.46,221.24
26-10-2009,4047.3,2075.01,130.2,1576.03,215.66
27-10-2009,4097.11,2066.08,130.04,1559.5,217.79
30-10-2009,4098.16,2063.72,130.22,1560.04,222.44
31-10-2009,4129.91,2070.13,130.48,1560.36,226.86
01-11-2009,4149.03,2118.45,127.87,1583.17,230.46
02-11-2009,4169.6,2117.36,130.14,1589.84,228.77
03-11-2009,4162.41,2119.04,135.45,1590.72,230.74
06-11-2009,4153.45,2132.2,135.69,1613.58,230.76
07-11-2009,4174.43,2136.39,136.44,1610.79,232.88
08-11-2009,4231.13,2176.69,134.23,1615.64,234.58
09-11-2009,4182.75,2182.09,133.04,1636.66,233.42
10-11-2009,4149.9,2184.04,134.36,1637.08,232.06
13-11-2009,4150.48,2175.8,136.24,1618.28,236.65
14-11-2009,4107.1,2191.07,135.38,1634.94,239.86
15-11-2009,4135.67,2193.23,132.02,1630.34,240.22
16-11-2009,4129.77,2172.34,130.82,1634.13,240.59
17-11-2009,4114.11,2180.38,127.6,1642.38,242.67
20-11-2009,4144.99,2192.24,122.83,1648.52,245.77
21-11-2009,4084.15,2230.47,124.26,1634.9,247.12
22-11-2009,4111.26,2214.61,127.9,1638.04,247.05
23-11-2009,4207.55,2217.9,127.41,1657.08,247.76
24-11-2009,4216.15,2222.74,126.74,1671.55,247.37
27-11-2009,4229.97,2220.6,127.94,1672.73,245.15
28-11-2009,4231.37,2243.84,127.51,1691.43,247.81
29-11-2009,4201.91,2234.45,131.3,1715.45,248.53
30-11-2009,4258.54,2229.46,133.68,1717.19,249.83
01-12-2009,4308.11,2187.4,134.84,1689.03,251.74
04-12-2009,4283.42,2205.16,134.63,1699.21,252.04
05-12-2009,4273.17,2197.19,134.95,1719.93,251.37
06-12-2009,4256.1,2170.92,134.4,1712.87,253.16
07-12-2009,4296.35,2179.45,135.73,1703.59,256.24
08-12-2009,4309.24,2175.35,131.85,1703.34,257.2
11-12-2009,4255.42,2196.39,134.42,1723.51,258.56
12-12-2009,4288.02,2222.31,135.99,1715.5,256.47
13-12-2009,4279.22,2236.29,135.27,1724.76,257.81
14-12-2009,4296.69,2240.04,133.93,1724.55,249.45
15-12-2009,4345.8,2251.89,136.04,1721.05,252.03
18-12-2009,4341.68,2242.18,136.29,1730.49,257.48
19-12-2009,4342.42,2219.03,138.85,1738.49,259.52
20-12-2009,4347.39,2198.36,138.37,1751.32,260.41
21-12-2009,4390.74,2204.34,139.05,1762.31,261.6
22-12-2009,4360.93,2178.87,137.75,1734.13,259.8
27-12-2009,4368.53,2194.81,138.7,1748.06,263.54
28-12-2009,4402.06,2211.69,138.79,1771.36,267.63
29-12-2009,4443.54,2208.1,137,1784.46,266.57
02-01-2010,4449.4,2214.81,135.88,1772.19,265.05
03-01-2010,4495.27,2233.54,134.53,1787.12,269.14
04-01-2010,4450.24,2227.65,135.85,1754.56,270.2
05-01-2010,4374.34,2249.29,135.36,1785.34,269.59
08-01-2010,4328.84,2263.7,137.52,1798.77,271.19
09-01-2010,4284.49,2261.34,137.78,1795.57,270.6
10-01-2010,4340,2254.12,140.93,1804.62,266.87
11-01-2010,4274.58,2222.75,141.33,1838.13,271.39
12-01-2010,4331.07,2249.75,139.32,1834.74,271.46
15-01-2010,4396.92,2250.71,137.5,1836.31,270.41
16-01-2010,4428.82,2251.56,137.53,1807.62,269.91
17-01-2010,4420.87,2259.83,134.37,1825.33,270.61
18-01-2010,4423.8,2262.39,133.27,1830.05,274.87
19-01-2010,4453.96,2299.72,134.04,1825.88,280.3
22-01-2010,4462.33,2299.49,135.69,1846.2,284.53
23-01-2010,4494.75,2269.14,134.5,1856.55,284.54
24-01-2010,4526.14,2287.08,134.84,1874.82,283.37
25-01-2010,4494.07,2292.1,134.02,1838.39,280.78
29-01-2010,4470.89,2294.1,135.87,1856.82,280.41
30-01-2010,4432.07,2309.7,134.33,1856.39,278.23
31-01-2010,4471.62,2313.89,134.21,1865.96,281.2
01-02-2010,4455.88,2315.38,132.77,1864.24,285.58
02-02-2010,4486.72,2318.49,135.7,1884.2,289.6
05-02-2010,4503.83,2309.6,135.98,1889.6,287.87
06-02-2010,4508.82,2326.58,136.65,1902.13,290.47
07-02-2010,4542.53,2324.7,138.24,1937.83,291.59
08-02-2010,4568.73,2332.92,137.75,1926.96,292.93
09-02-2010,4589.08,2333.36,136.17,1928.03,293.67
12-02-2010,4586.12,2358.7,139.84,1910.99,294.15
13-02-2010,4554.48,2353.05,138.27,1912.99,292.52
14-02-2010,4597.65,2355.92,137.67,1880.63,294.87
15-02-2010,4651.59,2373.06,137.25,1880.01,297.09
16-02-2010,4682.76,2406.55,136.97,1905.18,297.89
19-02-2010,4670.64,2410.73,138.07,1922.22,297.19
20-02-2010,4696.05,2433.41,140.15,1926.51,297.04
21-02-2010,4690.16,2432.7,139.88,1928.89,300.5
22-02-2010,4692.65,2416.69,139.96,1945.49,299.03
23-02-2010,4728.18,2434.94,139.98,1955,298.59
26-02-2010,4761.17,2427.51,140.33,1998.41,303.51
27-02-2010,4772.36,2423.83,140.72,1993.92,305.94
28-02-2010,4738.44,2424.85,140.78,2001.84,306.09
01-03-2010,4589.22,2452.22,140.15,1971.52,306.55
02-03-2010,4553.4,2460.03,142.05,1959.79,308.44
05-03-2010,4523.71,2463.3,141.72,1983.48,304.33
06-03-2010,4353.68,2434.39,139.27,1984.68,304.69
07-03-2010,4450.42,2441.16,140.5,1981.4,306.15
08-03-2010,4508.58,2472.33,139.91,2013.69,310
09-03-2010,4502.81,2475.28,139.51,2051.54,310.97
12-03-2010,4536.6,2476.13,138.34,2057.51,313.02
13-03-2010,4601.76,2469.65,139.6,2057.02,312.04
14-03-2010,4590.46,2397.15,137.63,2066.45,312.96
15-03-2010,4497.65,2415.31,137.36,2049.09,308.51
16-03-2010,4594.29,2437.52,137.16,2051.64,298.83
19-03-2010,4627.48,2404.12,135.52,2012.62,289.83
20-03-2010,4663.85,2405.9,138.42,1996.24,294.32
21-03-2010,4701.6,2437.84,137.68,2028.28,301.95
22-03-2010,4686.39,2448.57,136.74,2076.63,305.94
23-03-2010,4786.9,2425.69,136.78,2069.8,307.6
26-03-2010,4780.89,2410.6,133.16,2102.84,299.07
27-03-2010,4834.31,2434.2,133.33,2097,298.31
28-03-2010,4811.24,2432.23,136.25,2113.51,299.5
29-03-2010,4769.67,2408.6,135.77,2114.04,302.18
30-03-2010,4802.94,2434.58,136.78,2067.38,308.43
02-04-2010,4845.82,2458.63,136.46,1985.88,312.61
03-04-2010,4829.95,2469.14,138.3,1978.32,312.63
04-04-2010,4876.65,2438.86,140.62,1970.89,311.5
05-04-2010,4976.88,2474.55,141.65,1905.58,315.17
10-04-2010,4965.92,2472.39,141.28,1941.25,315.83
11-04-2010,5069.67,2483.9,141.49,1956.89,313.24
12-04-2010,5063.51,2536.68,142.25,1991.1,312.83
13-04-2010,5085.01,2573.32,143.05,2011.82,306.82
16-04-2010,5098.06,2566.46,141.17,2040.25,305.63
17-04-2010,5145.99,2610.5,141.53,2019.23,299.87
18-04-2010,5159.67,2621.37,142.09,1945.92,305.83
19-04-2010,5195.12,2570.78,142.04,1979.74,316.37
20-04-2010,5136.9,2593.98,142.92,1964.11,319.03
23-04-2010,5178.07,2569.49,143.23,1994.01,318.83
24-04-2010,5156.86,2551.92,143.48,1998.24,319.97
26-04-2010,5108.41,2509.28,142.25,2028.58,320.87
27-04-2010,5123.72,2485.97,143.59,2076.54,320.32
30-04-2010,5095.19,2514.67,144.01,2071.24,321.69
01-05-2010,5124.32,2573.32,143.81,2070.85,317.57
02-05-2010,5087.77,2567.16,143.89,2089.6,319.17
03-05-2010,5138.95,2571,144.05,2065.96,322.88
04-05-2010,5139.83,2596.15,145.07,2083.95,321.36
07-05-2010,5165.4,2603.78,144.9,2084.36,319.09
08-05-2010,5222.39,2663.92,144.66,2085.27,323.43
09-05-2010,5221.01,2662.58,145.45,2111.37,326.65
10-05-2010,5256.1,2668.13,143.87,2151.41,329.07
11-05-2010,5265.64,2647.57,144.6,2156.87,328.6
14-05-2010,5235.58,2596.85,141.71,2192.17,331.86
15-05-2010,5288.07,2590.36,139.79,2200.57,332.02
16-05-2010,5256.99,2619.71,141.67,2197.97,329.12
17-05-2010,5193.37,2574.91,142.89,2163,321.35
18-05-2010,5240.68,2617.54,142.58,2170.67,318.79
21-05-2010,5209.96,2633.87,143.13,2201.19,317.54
22-05-2010,5229.27,2619.49,143.21,2202.02,325.51
23-05-2010,5207.8,2644.95,142.72,2199.72,326.36
24-05-2010,5251.24,2646.7,143.27,2121.48,322.59
25-05-2010,5168,2653.37,143.27,2171.69,321.06
28-05-2010,5135.32,2646.57,144.7,2190.27,316.89
29-05-2010,5143.62,2635.52,144.36,2178.11,308.46
30-05-2010,5194.65,2576.43,143.39,2176.74,308.74
31-05-2010,5152.2,2586.47,143.37,2201.11,304.85
01-06-2010,5242.13,2630.2,143.79,2190.3,292.24
04-06-2010,5295.07,2632.73,143.77,2162.24,297.31
05-06-2010,5355.87,2643.21,145.19,2185.68,290.92
06-06-2010,5348.4,2663.85,144.83,2210.77,277.87
07-06-2010,5357.53,2652.21,144.2,2245.9,285.55
08-06-2010,5334.86,2624.82,144.65,2245.55,282.7
12-06-2010,5267.07,2578.27,143.16,2215.71,294.37
13-06-2010,5287.43,2515.68,142.75,2225.58,291.68
14-06-2010,5220.21,2476.46,143.96,2227.58,291.75
15-06-2010,5250.19,2487.94,145.32,2216.73,293.6
18-06-2010,5308.89,2388.25,146.95,2255.33,283.14
19-06-2010,5358.95,2438.53,149.78,2238.68,283.81
20-06-2010,5411.37,2419.76,149.9,2247.95,282.03
21-06-2010,5430.88,2454.26,149.88,2260.93,286.86
22-06-2010,5427.67,2448.7,149.41,2256.5,290.42
25-06-2010,5435.73,2487.96,148.07,2253.2,297.98
26-06-2010,5390.19,2473.69,149.15,2261.22,304.22
27-06-2010,5367.06,2410.2,150.28,2280.95,304.83
28-06-2010,5205.78,2428.4,150.83,2264.22,303.14
29-06-2010,5332.64,2426.36,152.72,2237.06,299.32
02-07-2010,5364.64,2466.08,148.7,2250.71,296.69
03-07-2010,5406.72,2477.68,148.41,2264.91,300.7
04-07-2010,5416.03,2498.61,147.55,2249.07,286.51
05-07-2010,5433.37,2521.58,143.46,2274.22,293.15
06-07-2010,5471.08,2521.01,144.59,2293.89,296.78
09-07-2010,5468.95,2529.87,144.03,2290.21,299.48
10-07-2010,5528.08,2522.08,145.78,2282.06,306.83
11-07-2010,5514.26,2502.25,145.08,2258.68,307.84
12-07-2010,5483.81,2537.06,146.99,2215.2,307.7
13-07-2010,5532.89,2533.9,147.38,2251.07,306.02
16-07-2010,5584.32,2534.51,143.16,2264.8,314.6
17-07-2010,5600.05,2559.43,143.29,2249.01,326.82
18-07-2010,5605.01,2585.45,143.36,2265.49,324.09
19-07-2010,5587.85,2604.39,144.55,2269.25,325.45
20-07-2010,5644.87,2617.26,146.76,2308,323.68
23-07-2010,5654.78,2608.03,147.42,2315.26,332.67
24-07-2010,5679.6,2603.41,148.13,2312.23,334.19
25-07-2010,5702.14,2656.83,148.54,2318.25,343.62
26-07-2010,5631.77,2660.98,147.3,2302.99,346.9
27-07-2010,5536.41,2660.28,147.54,2282.44,348.11
30-07-2010,5228.42,2598.2,146.5,2250.02,338.49
31-07-2010,5236.82,2632.02,147.02,2234.02,336.79
01-08-2010,5313.83,2630.5,144.64,2259.06,341.79
02-08-2010,5101.17,2631.84,145.08,2271.23,341.02
03-08-2010,5192.37,2626.59,147.71,2282.71,339.64
06-08-2010,5187.48,2642.3,147.33,2297.6,337.02
07-08-2010,5101.1,2624.3,146.54,2290.9,336.87
08-08-2010,5132.01,2597.74,148.63,2284.34,332.12
09-08-2010,5276.43,2606.49,148.33,2292.61,335.88
10-08-2010,5271.92,2644.43,147.99,2334.3,341.71
13-08-2010,5039.4,2664.96,147.37,2335.46,340.03
14-08-2010,5072.74,2672.61,145.54,2321.01,346.47
15-08-2010,5013.34,2648.41,147.15,2339.26,350.14
16-08-2010,4772.31,2665.54,147.25,2358.64,351.31
17-08-2010,4477.79,2652.6,149.28,2356.35,354.57
20-08-2010,4498.25,2617.38,146.8,2348.49,356.05
21-08-2010,4728.75,2685.89,147.01,2314.26,354.07
22-08-2010,4785.27,2670.23,147.23,2334.6,350.24
23-08-2010,4823.71,2677.91,147.14,2365.28,353.38
24-08-2010,5007.09,2684.49,145.24,2364.9,355.64
27-08-2010,5018.29,2673.73,145.88,2389.51,358.21
28-08-2010,5129.14,2675.46,145.29,2359.24,352.92
29-08-2010,5080.21,2664.07,144.19,2318.5,358.5
30-08-2010,4981.79,2658.8,144.91,2258.31,359.46
31-08-2010,5022.73,2623.45,147.27,2283.1,357.74
03-09-2010,5099.24,2625.12,147.26,2285.77,358.71
04-09-2010,5148.47,2617.83,148.14,2213.97,350.53
05-09-2010,5181.25,2600.33,147.7,2215.55,348.34
06-09-2010,5181.32,2642.29,146.06,2220.8,341.73
07-09-2010,5180.78,2637.84,146.8,2139.55,345.08
10-09-2010,5207.84,2655.32,145.63,2133.16,346.43
11-09-2010,5117.95,2668.89,145.18,2223.06,341.91
12-09-2010,5197.59,2664.92,144.32,2159.46,347.24
13-09-2010,5248.84,2661.5,143.64,2179.71,346.62
14-09-2010,5252.96,2624.4,144.44,2183.16,346.16
17-09-2010,5312.77,2638.14,145.44,2095.17,350.98
18-09-2010,5246.89,2639.77,145.58,2011.36,354.1
19-09-2010,5191.13,2632.73,145.77,2009.68,355.9
20-09-2010,5437.6,2669.44,143.62,2123.05,354.94
21-09-2010,5523.98,2688.05,144.54,2053.12,354.53
24-09-2010,5515.55,2760.6,145.24,2134.91,354.2
25-09-2010,5603.07,2774.96,144.74,2167.38,351.91
26-09-2010,5645.78,2810.27,146.75,2173.28,354.98
27-09-2010,5676.08,2815.27,147.13,2182.09,359.96
28-09-2010,5753.07,2793.26,147.59,2142.47,360.66
01-10-2010,5829.36,2790.5,148.85,2147.19,365.16
02-10-2010,5876.42,2777.32,149.1,2135.75,367.87
03-10-2010,5896.83,2806.48,149.15,2176.79,367.5
04-10-2010,5902.88,2784.91,146.11,2176.82,369.9
05-10-2010,5845.58,2835.24,146.4,2164.54,372.6
08-10-2010,5937.7,2844.05,145.86,2207.2,371.35
09-10-2010,5965.81,2846.38,144.9,2234.54,369.3
10-10-2010,5998.87,2881.89,145.01,2244.6,372.62
11-10-2010,6058.67,2919.44,145.49,2211.04,377.85
12-10-2010,6134.18,2928.08,146.78,2258.5,379.46
15-10-2010,6107.75,2892.22,147.2,2273.53,378.88
16-10-2010,6075.09,2917.95,147.28,2277.74,379.38
17-10-2010,5950.24,2953.84,147.47,2292.62,385.15
18-10-2010,5960.87,2935.02,146.74,2249.94,386.03
19-10-2010,6059.5,2948.13,146.03,2248.48,390.47
22-10-2010,6011.3,2920.77,146.37,2340.81,392.54
23-10-2010,5801.71,2942.8,145.68,2320.45,389.27
24-10-2010,5977.7,2978.12,145.74,2307.99,390.91
25-10-2010,5976.91,2987.66,147.16,2381.99,375.37
26-10-2010,6028.16,3000.84,148.51,2368.26,376.53
29-10-2010,6154.24,2986.04,148.39,2394.28,384.54
30-10-2010,6264.23,2966.54,148.13,2449.01,369.18
31-10-2010,6222.57,2884.58,148.44,2458.36,370.73
01-11-2010,6278.8,2906.32,147.1,2505.76,374.9
02-11-2010,6267.62,2962.25,148.1,2509.23,369.05
05-11-2010,6207.4,2868.19,149.26,2495.81,369.21
06-11-2010,6092.48,2866.79,147.92,2518.96,377.72
07-11-2010,6164.99,2878.99,146.86,2560.39,372.2
08-11-2010,6301.54,2801.73,149.43,2558.82,366.03
09-11-2010,6073.24,2798.1,148.93,2591.12,370.25
12-11-2010,6037.84,2878.65,147.95,2570.48,368.57
13-11-2010,5775.08,2868.2,148.52,2620.15,347.32
14-11-2010,5840.87,2786.86,149.94,2606.88,342.04
15-11-2010,5992.98,2797.8,148.04,2605.91,348.96
16-11-2010,5870.33,2813.34,149.09,2562.72,340.12
19-11-2010,5818.67,2732.63,148.47,2594.57,348.21
20-11-2010,5844.79,2643.7,148.67,2584.66,345.13
21-11-2010,5765.24,2608.62,145.58,2539.72,351.07
22-11-2010,5638.12,2762.44,145.79,2460.87,361.88
23-11-2010,5565.66,2783.35,144.68,2497.74,362.25
26-11-2010,5598.46,2861.83,142.28,2464.92,364.73
27-11-2010,5734.84,2940.83,142.57,2520.79,367.79
28-11-2010,5685.15,2938.63,143.25,2571.14,374.54
29-11-2010,5682.74,3020.85,142.96,2607.45,377.44
30-11-2010,5728.29,2995.62,142.78,2592.11,378.13
03-12-2010,5824.79,2949.62,142.22,2597.89,377.1
04-12-2010,5815.43,3011.3,144.73,2594.57,382.85
05-12-2010,5755.98,3076.23,141.73,2532.24,383.25
06-12-2010,5725.67,3067.06,141.92,2498.36,383.69
07-12-2010,5830.6,3064.12,142.73,2521.6,383.25
10-12-2010,5888.85,3088.68,140.41,2530.64,383.56
11-12-2010,5909.18,3088.65,144,2480.92,386.11
12-12-2010,5982.09,3080.14,133.6,2397.12,385.8
13-12-2010,5882.36,3085.11,137.61,2382.75,382.28
14-12-2010,5821.8,3076.05,139.1,2424.09,386.89
17-12-2010,5657.26,3121.61,138.31,2382.65,406.8
18-12-2010,5437.12,3150.21,141,2353.56,411.37
19-12-2010,5399.68,3197.11,139.94,2335.23,415.77
20-12-2010,5390.81,3158.58,140.4,2349.24,424.44
21-12-2010,5361.79,3154.8,141.84,2274.52,425.25
24-12-2010,5457.63,3282.63,138.81,2251.08,426.34
27-12-2010,5565.23,3302.51,139.31,2278.13,431.57
28-12-2010,5635.95,3320.16,142.94,2344.36,434.78
31-12-2010,5611.1,3415.3,142.7,2314.85,434.96
02-01-2011,5629.29,3402.55,141.4,2308.84,451.02
03-01-2011,5664.58,3487.82,140.15,2373.53,450.34
04-01-2011,5620,3494.77,140.88,2417.32,450.53
07-01-2011,5583.39,3632.72,142.15,2404.85,443.33
08-01-2011,5438.51,3541.23,139.01,2420.56,463.61
09-01-2011,5470.95,3476.43,139.08,2445.09,474.4
10-01-2011,5420.98,3588.25,138.37,2447.97,479.34
11-01-2011,5500.6,3579.15,137.24,2454.08,468.38
14-01-2011,5405.37,3637.45,139.96,2450.72,484.83
15-01-2011,5413.85,3683.32,136.48,2476.76,484.12
16-01-2011,5347.39,3756.97,141.06,2449.1,473.82
17-01-2011,5158.08,3718.78,143.36,2398.9,452.68
18-01-2011,5168.22,3809.89,141.17,2374.48,441.93
21-01-2011,5091.29,3733.76,143.15,2275.45,441.51
22-01-2011,4848.2,3778.87,142.12,2292.19,466.76
23-01-2011,4536.35,3801.16,145.44,2281.8,467.03
24-01-2011,4708.81,3660.78,146.22,2324.6,474.79
25-01-2011,4921.33,3790.12,145.5,2353.9,487.72
29-01-2011,5169.94,3784.63,147.2,2380.85,508.53
30-01-2011,5111.72,3851.84,147.55,2387.63,501.93
31-01-2011,5038.72,3922.75,146.69,2371.36,504.14
01-02-2011,5105.08,4075.36,145.92,2409.36,499.92
04-02-2011,5302.89,4082.25,146.68,2394.9,506.56
05-02-2011,5378.68,4045.08,146.52,2351.66,497.86
06-02-2011,5256.94,4059.88,148.28,2383.98,493.91
07-02-2011,5095.08,3926.59,147.45,2322.76,490.46
08-02-2011,5081.06,3727.52,148.01,2320.16,485.21
11-02-2011,5129.19,3791.72,146.87,2335.4,476.23
12-02-2011,5066.32,3826.3,145.64,2313.82,482.67
13-02-2011,5126.84,3701.21,147.9,2295.64,507.04
14-02-2011,5020.64,3698.48,146.03,2251.39,503.56
15-02-2011,5190.05,3549.76,143.81,2206.93,500.91
18-02-2011,5147.6,3570.71,143.46,2136.56,499.07
19-02-2011,5143.28,3744.37,143.52,2188.53,489.81
20-02-2011,5240.34,3692.4,142.82,2158.28,472.21
21-02-2011,5113.83,3548.36,144.53,2014.61,468.72
22-02-2011,5212.23,3530.45,145.56,1994.95,474.7
25-02-2011,5196.33,3568.33,144.92,2078.45,483.73
26-02-2011,5268.89,3420.83,145.3,2136.52,480.42
27-02-2011,5348.77,3341.8,146.95,2218.42,475.94
28-02-2011,5504.22,3412.64,143.94,2140.24,477.95
29-02-2011,5451.9,3550.2,142.09,2144.49,488.85
03-03-2011,5313.22,3494.99,141.88,2114.04,496.35
04-03-2011,5184.47,3516.08,142.27,2103.97,495.48
05-03-2011,5067.71,3656.39,140.23,2126.25,499.87
06-03-2011,5104.46,3678.72,140.53,2176.46,501.35
07-03-2011,5152.41,3679.77,138.27,2139.89,506.69
10-03-2011,4998.98,3706.46,137.17,2071.92,505.79
11-03-2011,4835.71,3765.57,139.05,2021.49,515.75
12-03-2011,4830.17,3792.91,138.96,2067.86,517.48
13-03-2011,4977.78,3699.93,136.77,2077.73,510.2
14-03-2011,4925.19,3655.67,136.65,2148.87,509.11
